agency_cd	site_no	datetime	113455_00010_00001	113455_00010_00001_cd	113456_00010_00002	113456_00010_00002_cd	113457_00010_00003	113457_00010_00003_cd	113458_00060_00003	113458_00060_00003_cd	265533_00010_00011	265533_00010_00011_cd
USGS	14103000	8/19/54							4900	A		
USGS	14103000	8/20/54							4960	A		
USGS	14103000	8/21/54							5050	A		
USGS	14103000	8/22/54							5080	A		
USGS	14103000	8/23/54							5020	A		
USGS	14103000	8/24/54							4990	A		
USGS	14103000	8/25/54							4960	A		
USGS	14103000	8/26/54							4990	A		
USGS	14103000	8/27/54							5020	A		
USGS	14103000	8/28/54							5020	A		
USGS	14103000	8/29/54							4990	A		
USGS	14103000	8/30/54							4990	A		
USGS	14103000	8/31/54							4930	A		
USGS	14103000	9/1/54							4900	A		
USGS	14103000	9/2/54							4840	A		
USGS	14103000	9/3/54							4720	A		
USGS	14103000	9/4/54							4660	A		
USGS	14103000	9/5/54							4660	A		
USGS	14103000	9/6/54							4640	A		
USGS	14103000	9/7/54							4640	A		
USGS	14103000	9/8/54							4610	A		
USGS	14103000	9/9/54							4610	A		
USGS	14103000	9/10/54							4610	A		
USGS	14103000	9/11/54							4610	A		
USGS	14103000	9/12/54							4660	A		
USGS	14103000	9/13/54							4720	A		
USGS	14103000	9/14/54							4690	A		
USGS	14103000	9/15/54							4810	A		
USGS	14103000	9/16/54							4870	A		
USGS	14103000	9/17/54							4930	A		
USGS	14103000	9/18/54							5020	A		
USGS	14103000	9/19/54							5020	A		
USGS	14103000	9/20/54							5050	A		
USGS	14103000	9/21/54							5050	A		
USGS	14103000	9/22/54							5050	A		
USGS	14103000	9/23/54							5080	A		
USGS	14103000	9/24/54							5080	A		
USGS	14103000	9/25/54							5050	A		
USGS	14103000	9/26/54							5020	A		
USGS	14103000	9/27/54							4960	A		
USGS	14103000	9/28/54							4900	A		
USGS	14103000	9/29/54							4840	A		
USGS	14103000	9/30/54							4810	A		
USGS	14103000	10/1/54							4950	A		
USGS	14103000	10/2/54							4950	A		
USGS	14103000	10/3/54							4950	A		
USGS	14103000	10/4/54							4890	A		
USGS	14103000	10/5/54							4890	A		
USGS	14103000	10/6/54							4860	A		
USGS	14103000	10/7/54							4860	A		
USGS	14103000	10/8/54							4860	A		
USGS	14103000	10/9/54							4860	A		
USGS	14103000	10/10/54							4890	A		
USGS	14103000	10/11/54							4980	A		
USGS	14103000	10/12/54							5050	A		
USGS	14103000	10/13/54							5110	A		
USGS	14103000	10/14/54							5020	A		
USGS	14103000	10/15/54							5020	A		
USGS	14103000	10/16/54							4980	A		
USGS	14103000	10/17/54							4890	A		
USGS	14103000	10/18/54							4890	A		
USGS	14103000	10/19/54							4760	A		
USGS	14103000	10/20/54							4860	A		
USGS	14103000	10/21/54							4890	A		
USGS	14103000	10/22/54							5050	A		
USGS	14103000	10/23/54							5020	A		
USGS	14103000	10/24/54							4890	A		
USGS	14103000	10/25/54							4760	A		
USGS	14103000	10/26/54	8.9	A	8.3	A			4730	A		
USGS	14103000	10/27/54	8.3	A	7.8	A			4730	A		
USGS	14103000	10/28/54	7.8	A	7.2	A			4700	A		
USGS	14103000	10/29/54	7.8	A	7.8	A			4700	A		
USGS	14103000	10/30/54	8.9	A	7.8	A			4700	A		
USGS	14103000	10/31/54	8.9	A	8.3	A			4670	A		
USGS	14103000	11/1/54	8.9	A	8.3	A			4670	A		
USGS	14103000	11/2/54	8.9	A	8.3	A			4890	A		
USGS	14103000	11/3/54	8.9	A	8.9	A			5180	A		
USGS	14103000	11/4/54	8.9	A	8.3	A			5180	A		
USGS	14103000	11/5/54	8.9	A	8.3	A			5140	A		
USGS	14103000	11/6/54	8.9	A	8.3	A			5140	A		
USGS	14103000	11/7/54	10.6	A	8.9	A			5140	A		
USGS	14103000	11/8/54	10.6	A	10.6	A			5180	A		
USGS	14103000	11/9/54	10.6	A	10.6	A			5180	A		
USGS	14103000	11/10/54	10.6	A	10	A			5140	A		
USGS	14103000	11/11/54	10	A	10	A			5140	A		
USGS	14103000	11/12/54	10	A	10	A			5140	A		
USGS	14103000	11/13/54	10	A	9.4	A			5140	A		
USGS	14103000	11/14/54	9.4	A	8.9	A			5140	A		
USGS	14103000	11/15/54	9.4	A	8.9	A			5210	A		
USGS	14103000	11/16/54	9.4	A	9.4	A			5240	A		
USGS	14103000	11/17/54	9.4	A	9.4	A			5340	A		
USGS	14103000	11/18/54	9.4	A	9.4	A			5540	A		
USGS	14103000	11/19/54	10	A	9.4	A			5570	A		
USGS	14103000	11/20/54	10	A	10	A			5640	A		
USGS	14103000	11/21/54	10	A	9.4	A			5600	A		
USGS	14103000	11/22/54	10	A	9.4	A			5840	A		
USGS	14103000	11/23/54	9.4	A	9.4	A			5440	A		
USGS	14103000	11/24/54	10	A	9.4	A			5370	A		
USGS	14103000	11/25/54	10	A	10	A			5340	A		
USGS	14103000	11/26/54	10	A	9.4	A			5440	A		
USGS	14103000	11/27/54	9.4	A	8.9	A			5440	A		
USGS	14103000	11/28/54	8.9	A	8.3	A			5370	A		
USGS	14103000	11/29/54	8.3	A	7.2	A			4980	A		
USGS	14103000	11/30/54	7.2	A	6.7	A			4890	A		
USGS	14103000	12/1/54	6.7	A	6.1	A			4830	A		
USGS	14103000	12/2/54	6.1	A	6.1	A			4800	A		
USGS	14103000	12/3/54	6.1	A	6.1	A			5240	A		
USGS	14103000	12/4/54	6.1	A	6.1	A			5270	A		
USGS	14103000	12/5/54	7.2	A	6.1	A			5310	A		
USGS	14103000	12/6/54	7.8	A	7.2	A			5370	A		
USGS	14103000	12/7/54	7.8	A	7.8	A			5370	A		
USGS	14103000	12/8/54	7.8	A	7.2	A			5310	A		
USGS	14103000	12/9/54	7.2	A	7.2	A			5310	A		
USGS	14103000	12/10/54	7.2	A	7.2	A			5310	A		
USGS	14103000	12/11/54	7.2	A	6.7	A			5270	A		
USGS	14103000	12/12/54	6.7	A	6.7	A			5240	A		
USGS	14103000	12/13/54	7.2	A	6.7	A			5270	A		
USGS	14103000	12/14/54	7.2	A	7.2	A			5400	A		
USGS	14103000	12/15/54	7.2	A	7.2	A			5400	A		
USGS	14103000	12/16/54	7.2	A	7.2	A			5240	A		
USGS	14103000	12/17/54	7.2	A	6.1	A			5050	A		
USGS	14103000	12/18/54	6.1	A	5.6	A			5020	A		
USGS	14103000	12/19/54	5.6	A	5	A			5050	A		
USGS	14103000	12/20/54	5	A	5	A			5180	A		
USGS	14103000	12/21/54	5	A	5	A			5210	A		
USGS	14103000	12/22/54	5.6	A	5	A			5240	A		
USGS	14103000	12/23/54	6.1	A	5.6	A			5240	A		
USGS	14103000	12/24/54	6.1	A	6.1	A			5310	A		
USGS	14103000	12/25/54	6.1	A	6.1	A			5140	A		
USGS	14103000	12/26/54	6.1	A	6.1	A			4920	A		
USGS	14103000	12/27/54	6.1	A	5.6	A			4890	A		
USGS	14103000	12/28/54	5.6	A	5.6	A			4950	A		
USGS	14103000	12/29/54	6.7	A	5.6	A			5340	A		
USGS	14103000	12/30/54	7.2	A	6.7	A			5370	A		
USGS	14103000	12/31/54	7.2	A	7.2	A			5740	A		
USGS	14103000	1/1/55	7.2	A	7.2	A			6050	A		
USGS	14103000	1/2/55	7.2	A	6.7	A			5770	A		
USGS	14103000	1/3/55	6.7	A	6.1	A			5500	A		
USGS	14103000	1/4/55	6.1	A	5.6	A			5440	A		
USGS	14103000	1/5/55	5.6	A	5	A			5470	A		
USGS	14103000	1/6/55	5	A	5	A			5440	A		
USGS	14103000	1/7/55	5.6	A	5	A			5400	A		
USGS	14103000	1/8/55	5.6	A	5.6	A			5340	A		
USGS	14103000	1/9/55	5.6	A	5	A			5470	A		
USGS	14103000	1/10/55	6.1	A	5.6	A			5570	A		
USGS	14103000	1/11/55	5.6	A	5.6	A			5570	A		
USGS	14103000	1/12/55	5.6	A	5.6	A			5500	A		
USGS	14103000	1/13/55	6.1	A	5.6	A			5570	A		
USGS	14103000	1/14/55	6.1	A	6.1	A			5570	A		
USGS	14103000	1/15/55	6.1	A	6.1	A			5500	A		
USGS	14103000	1/16/55	6.1	A	6.1	A			5570	A		
USGS	14103000	1/17/55	6.1	A	6.1	A			5600	A		
USGS	14103000	1/18/55	6.1	A	6.1	A			5570	A		
USGS	14103000	1/19/55	6.1	A	6.1	A			5600	A		
USGS	14103000	1/20/55	6.1	A	6.1	A			5540	A		
USGS	14103000	1/21/55	6.1	A	6.1	A			5540	A		
USGS	14103000	1/22/55	6.7	A	6.1	A			5540	A		
USGS	14103000	1/23/55	7.2	A	6.7	A			5500	A		
USGS	14103000	1/24/55	7.8	A	7.2	A			5310	A		
USGS	14103000	1/25/55	7.8	A	7.2	A			5210	A		
USGS	14103000	1/26/55	7.2	A	7.2	A			5240	A		
USGS	14103000	1/27/55	7.2	A	7.2	A			5210	A		
USGS	14103000	1/28/55	7.2	A	6.7	A			5240	A		
USGS	14103000	1/29/55	6.7	A	6.7	A			5240	A		
USGS	14103000	1/30/55	6.7	A	6.7	A			5400	A		
USGS	14103000	1/31/55	7.2	A	6.7	A			5600	A		
USGS	14103000	2/1/55	7.2	A	7.2	A			5600	A		
USGS	14103000	2/2/55	7.2	A	7.2	A			5570	A		
USGS	14103000	2/3/55	7.2	A	6.7	A			5540	A		
USGS	14103000	2/4/55	6.7	A	6.1	A			5570	A		
USGS	14103000	2/5/55	7.2	A	6.1	A			5570	A		
USGS	14103000	2/6/55	7.2	A	6.7	A			5570	A		
USGS	14103000	2/7/55	8.3	A	7.2	A			5600	A		
USGS	14103000	2/8/55	8.9	A	8.3	A			5910	A		
USGS	14103000	2/9/55	8.3	A	7.2	A			6120	A		
USGS	14103000	2/10/55	7.2	A	6.7	A			6080	A		
USGS	14103000	2/11/55	6.7	A	6.1	A			6050	A		
USGS	14103000	2/12/55	6.1	A	6.1	A			6120	A		
USGS	14103000	2/13/55	7.2	A	6.1	A			6160	A		
USGS	14103000	2/14/55	7.8	A	7.2	A			6160	A		
USGS	14103000	2/15/55	7.8	A	7.2	A			6190	A		
USGS	14103000	2/16/55	7.8	A	7.2	A			6080	A		
USGS	14103000	2/17/55	7.2	A	6.7	A			5710	A		
USGS	14103000	2/18/55	6.7	A	6.1	A			5500	A		
USGS	14103000	2/19/55	6.7	A	6.1	A			5400	A		
USGS	14103000	2/20/55	6.7	A	6.1	A			5440	A		
USGS	14103000	2/21/55	6.7	A	6.1	A			5470	A		
USGS	14103000	2/22/55	7.2	A	6.1	A			5440	A		
USGS	14103000	2/23/55	7.2	A	7.2	A			5440	A		
USGS	14103000	2/24/55	7.2	A	7.2	A			5270	A		
USGS	14103000	2/25/55	7.2	A	7.2	A			5080	A		
USGS	14103000	2/26/55	7.2	A	7.2	A			5020	A		
USGS	14103000	2/27/55	7.2	A	6.7	A			5080	A		
USGS	14103000	2/28/55	7.2	A	6.7	A			5050	A		
USGS	14103000	3/1/55	7.8	A	7.2	A			5080	A		
USGS	14103000	3/2/55	7.8	A	7.2	A			5400	A		
USGS	14103000	3/3/55	7.8	A	6.7	A			5370	A		
USGS	14103000	3/4/55	7.2	A	6.1	A			5370	A		
USGS	14103000	3/5/55	6.1	A	5.6	A			5370	A		
USGS	14103000	3/6/55	7.2	A	5.6	A			5370	A		
USGS	14103000	3/7/55	8.3	A	6.1	A			5670	A		
USGS	14103000	3/8/55	9.4	A	7.8	A			5640	A		
USGS	14103000	3/9/55	9.4	A	8.9	A			5600	A		
USGS	14103000	3/10/55	9.4	A	8.9	A			5710	A		
USGS	14103000	3/11/55	8.9	A	8.3	A			5710	A		
USGS	14103000	3/12/55	8.9	A	8.3	A			5710	A		
USGS	14103000	3/13/55	8.9	A	8.3	A			5640	A		
USGS	14103000	3/14/55	8.3	A	7.8	A			5570	A		
USGS	14103000	3/15/55	8.3	A	7.2	A			5400	A		
USGS	14103000	3/16/55	8.9	A	7.2	A			5540	A		
USGS	14103000	3/17/55	8.9	A	7.2	A			5440	A		
USGS	14103000	3/18/55	9.4	A	8.3	A			5340	A		
USGS	14103000	3/19/55	9.4	A	8.3	A			5180	A		
USGS	14103000	3/20/55	8.9	A	7.8	A			5110	A		
USGS	14103000	3/21/55	8.9	A	8.3	A			5050	A		
USGS	14103000	3/22/55	9.4	A	8.3	A			4950	A		
USGS	14103000	3/23/55	9.4	A	8.3	A			4950	A		
USGS	14103000	3/24/55	9.4	A	8.3	A			4860	A		
USGS	14103000	3/25/55	9.4	A	8.3	A			4830	A		
USGS	14103000	3/26/55	9.4	A	8.3	A			4980	A		
USGS	14103000	3/27/55	9.4	A	8.3	A			4980	A		
USGS	14103000	3/28/55	10.6	A	9.4	A			5020	A		
USGS	14103000	3/29/55	11.1	A	10	A			5140	A		
USGS	14103000	3/30/55	11.1	A	10	A			5500	A		
USGS	14103000	3/31/55	11.1	A	10	A			5740	A		
USGS	14103000	4/1/55	11.1	A	10.6	A			5640	A		
USGS	14103000	4/2/55	11.1	A	10	A			5540	A		
USGS	14103000	4/3/55	10.6	A	9.4	A			5470	A		
USGS	14103000	4/4/55	10.6	A	9.4	A			5470	A		
USGS	14103000	4/5/55	11.1	A	9.4	A			5270	A		
USGS	14103000	4/6/55	12.2	A	9.4	A			5110	A		
USGS	14103000	4/7/55	12.8	A	10.6	A			5050	A		
USGS	14103000	4/8/55	12.8	A	11.7	A			4980	A		
USGS	14103000	4/9/55	12.8	A	12.2	A			5110	A		
USGS	14103000	4/10/55	12.8	A	11.7	A			5710	A		
USGS	14103000	4/11/55	12.2	A	11.7	A			6190	A		
USGS	14103000	4/12/55	11.7	A	11.1	A			6300	A		
USGS	14103000	4/13/55	11.1	A	10.6	A			6160	A		
USGS	14103000	4/14/55	10.6	A	9.4	A			5940	A		
USGS	14103000	4/15/55	10.6	A	9.4	A			5710	A		
USGS	14103000	4/16/55	10.6	A	9.4	A			5500	A		
USGS	14103000	4/17/55	11.1	A	9.4	A			5370	A		
USGS	14103000	4/18/55	11.1	A	10	A			5270	A		
USGS	14103000	4/19/55	10.6	A	10	A			5210	A		
USGS	14103000	4/20/55	10.6	A	10	A			5180	A		
USGS	14103000	4/21/55	10.6	A	10	A			5210	A		
USGS	14103000	4/22/55	11.7	A	10.6	A			5240	A		
USGS	14103000	4/23/55	11.7	A	10.6	A			5240	A		
USGS	14103000	4/24/55	11.7	A	11.1	A			5570	A		
USGS	14103000	4/25/55	11.1	A	10.6	A			5640	A		
USGS	14103000	4/26/55	11.1	A	9.4	A			5740	A		
USGS	14103000	4/27/55	10.6	A	9.4	A			5600	A		
USGS	14103000	4/28/55	10.6	A	9.4	A			5500	A		
USGS	14103000	4/29/55	12.2	A	9.4	A			5570	A		
USGS	14103000	4/30/55	13.9	A	11.1	A			5570	A		
USGS	14103000	5/1/55	13.9	A	12.2	A			5640	A		
USGS	14103000	5/2/55	13.3	A	12.2	A			5710	A		
USGS	14103000	5/3/55	13.3	A	12.2	A			5710	A		
USGS	14103000	5/4/55	14.4	A	12.2	A			5670	A		
USGS	14103000	5/5/55	15	A	12.8	A			5710	A		
USGS	14103000	5/6/55	15	A	13.3	A			5770	A		
USGS	14103000	5/7/55	15	A	12.8	A			6020	A		
USGS	14103000	5/8/55	13.9	A	12.8	A			6330	A		
USGS	14103000	5/9/55	13.9	A	12.2	A			6480	A		
USGS	14103000	5/10/55	14.4	A	12.8	A			6580	A		
USGS	14103000	5/11/55	15.6	A	13.3	A			6550	A		
USGS	14103000	5/12/55	14.4	A	12.8	A			6690	A		
USGS	14103000	5/13/55	12.8	A	11.7	A			7020	A		
USGS	14103000	5/14/55	12.8	A	11.1	A			6840	A		
USGS	14103000	5/15/55	11.7	A	11.1	A			6620	A		
USGS	14103000	5/16/55	11.1	A	10.6	A			6510	A		
USGS	14103000	5/17/55	12.2	A	10.6	A			6480	A		
USGS	14103000	5/18/55	14.4	A	12.2	A			6550	A		
USGS	14103000	5/19/55	16.7	A	13.9	A			6840	A		
USGS	14103000	5/20/55	16.1	A	14.4	A			7270	A		
USGS	14103000	5/21/55	15	A	13.3	A			7560	A		
USGS	14103000	5/22/55	13.9	A	12.8	A			7490	A		
USGS	14103000	5/23/55	13.9	A	12.8	A			7380	A		
USGS	14103000	5/24/55	13.3	A	12.2	A			7200	A		
USGS	14103000	5/25/55	13.3	A	12.2	A			6910	A		
USGS	14103000	5/26/55	12.8	A	12.2	A			6760	A		
USGS	14103000	5/27/55	13.3	A	11.7	A			6730	A		
USGS	14103000	5/28/55	14.4	A	12.2	A			6580	A		
USGS	14103000	5/29/55	15.6	A	13.9	A			6510	A		
USGS	14103000	5/30/55	15	A	12.8	A			6730	A		
USGS	14103000	5/31/55	13.3	A	12.2	A			6870	A		
USGS	14103000	6/1/55	13.3	A	11.7	A			6510	A		
USGS	14103000	6/2/55	13.9	A	12.8	A			6190	A		
USGS	14103000	6/3/55	14.4	A	13.3	A			6120	A		
USGS	14103000	6/4/55	16.1	A	13.9	A			6370	A		
USGS	14103000	6/5/55	16.7	A	14.4	A			6870	A		
USGS	14103000	6/6/55	16.7	A	15	A			7450	A		
USGS	14103000	6/7/55	16.7	A	15.6	A			7780	A		
USGS	14103000	6/8/55	16.7	A	15.6	A			7750	A		
USGS	14103000	6/9/55	16.7	A	15.6	A			7820	A		
USGS	14103000	6/10/55	17.2	A	15.6	A			8080	A		
USGS	14103000	6/11/55	16.7	A	15.6	A			8230	A		
USGS	14103000	6/12/55	16.7	A	15.6	A			8230	A		
USGS	14103000	6/13/55	15.6	A	14.4	A			8080	A		
USGS	14103000	6/14/55	15	A	13.9	A			7600	A		
USGS	14103000	6/15/55	15	A	13.9	A			7090	A		
USGS	14103000	6/16/55	14.4	A	13.3	A			6760	A		
USGS	14103000	6/17/55	15	A	12.8	A			6480	A		
USGS	14103000	6/18/55	15.6	A	13.3	A			6300	A		
USGS	14103000	6/19/55	16.1	A	13.9	A			6260	A		
USGS	14103000	6/20/55	17.2	A	15	A			6220	A		
USGS	14103000	6/21/55	17.8	A	15.6	A			6160	A		
USGS	14103000	6/22/55	17.2	A	16.1	A			6120	A		
USGS	14103000	6/23/55	16.1	A	14.4	A			6220	A		
USGS	14103000	6/24/55	14.4	A	13.3	A			6190	A		
USGS	14103000	6/25/55	15	A	13.3	A			6020	A		
USGS	14103000	6/26/55	16.1	A	13.9	A			5940	A		
USGS	14103000	6/27/55	16.1	A	13.9	A			5940	A		
USGS	14103000	6/28/55	15.6	A	14.4	A			5880	A		
USGS	14103000	6/29/55	14.4	A	13.9	A			5840	A		
USGS	14103000	6/30/55	13.9	A	13.3	A			5740	A		
USGS	14103000	7/1/55	14.4	A	13.3	A			5710	A		
USGS	14103000	7/2/55	14.4	A	12.8	A			5640	A		
USGS	14103000	7/3/55	15	A	13.3	A			5540	A		
USGS	14103000	7/4/55	15.6	A	13.3	A			5440	A		
USGS	14103000	7/5/55	15	A	13.3	A			5370	A		
USGS	14103000	7/6/55	15	A	13.9	A			5270	A		
USGS	14103000	7/7/55	15.6	A	13.9	A			5240	A		
USGS	14103000	7/8/55	16.1	A	15	A			5240	A		
USGS	14103000	7/9/55	15.6	A	15	A			5340	A		
USGS	14103000	7/10/55	16.7	A	14.4	A			5340	A		
USGS	14103000	7/11/55	17.8	A	15	A			5310	A		
USGS	14103000	7/12/55	18.9	A	16.1	A			5310	A		
USGS	14103000	7/13/55	20	A	17.2	A			5270	A		
USGS	14103000	7/14/55	21.1	A	18.9	A			5240	A		
USGS	14103000	7/15/55	20.6	A	19.4	A			5310	A		
USGS	14103000	7/16/55	20	A	18.9	A			5400	A		
USGS	14103000	7/17/55	18.9	A	17.2	A			5310	A		
USGS	14103000	7/18/55	18.3	A	16.7	A			5140	A		
USGS	14103000	7/19/55	18.9	A	16.7	A			5110	A		
USGS	14103000	7/20/55	18.9	A	17.2	A			5080	A		
USGS	14103000	7/21/55	19.4	A	17.2	A			4980	A		
USGS	14103000	7/22/55	19.4	A	17.2	A			4890	A		
USGS	14103000	7/23/55	20	A	17.8	A			4860	A		
USGS	14103000	7/24/55	19.4	A	17.8	A			4860	A		
USGS	14103000	7/25/55	18.3	A	16.7	A			4860	A		
USGS	14103000	7/26/55	17.8	A	16.7	A			4800	A		
USGS	14103000	7/27/55	17.8	A	15.6	A			4860	A		
USGS	14103000	7/28/55	17.8	A	15	A			4860	A		
USGS	14103000	7/29/55	18.9	A	16.7	A			4860	A		
USGS	14103000	7/30/55	19.4	A	17.2	A			4860	A		
USGS	14103000	7/31/55	20.6	A	18.3	A			4860	A		
USGS	14103000	8/1/55	20.6	A	18.9	A			4830	A		
USGS	14103000	8/2/55	20	A	18.3	A			4760	A		
USGS	14103000	8/3/55	19.4	A	17.8	A			4730	A		
USGS	14103000	8/4/55	19.4	A	17.2	A			4670	A		
USGS	14103000	8/5/55	19.4	A	17.2	A			4670	A		
USGS	14103000	8/6/55	20	A	17.8	A			4670	A		
USGS	14103000	8/7/55	20	A	18.3	A			4700	A		
USGS	14103000	8/8/55	20	A	17.8	A			4670	A		
USGS	14103000	8/9/55	19.4	A	17.8	A			4670	A		
USGS	14103000	8/10/55	19.4	A	17.8	A			4640	A		
USGS	14103000	8/11/55	19.4	A	17.8	A			4610	A		
USGS	14103000	8/12/55	18.9	A	17.8	A			4580	A		
USGS	14103000	8/13/55	18.9	A	16.7	A			4580	A		
USGS	14103000	8/14/55	18.9	A	16.7	A			4580	A		
USGS	14103000	8/15/55	18.9	A	16.7	A			4580	A		
USGS	14103000	8/16/55	18.9	A	17.2	A			4580	A		
USGS	14103000	8/17/55	19.4	A	17.2	A			4580	A		
USGS	14103000	8/18/55	19.4	A	17.8	A			4580	A		
USGS	14103000	8/19/55	20	A	17.8	A			4580	A		
USGS	14103000	8/20/55	19.4	A	17.8	A			4580	A		
USGS	14103000	8/21/55	18.9	A	17.2	A			4550	A		
USGS	14103000	8/22/55	18.3	A	16.7	A			4550	A		
USGS	14103000	8/23/55	18.3	A	16.7	A			4520	A		
USGS	14103000	8/24/55	18.3	A	16.7	A			4490	A		
USGS	14103000	8/25/55	17.8	A	16.1	A			4490	A		
USGS	14103000	8/26/55	17.8	A	16.1	A			4490	A		
USGS	14103000	8/27/55	18.3	A	16.1	A			4490	A		
USGS	14103000	8/28/55	18.3	A	16.1	A			4490	A		
USGS	14103000	8/29/55	18.3	A	16.7	A			4490	A		
USGS	14103000	8/30/55	18.9	A	17.2	A			4490	A		
USGS	14103000	8/31/55	18.9	A	16.7	A			4490	A		
USGS	14103000	9/1/55	18.9	A	16.7	A			4520	A		
USGS	14103000	9/2/55	18.9	A	17.2	A			4520	A		
USGS	14103000	9/3/55	19.4	A	17.8	A			4490	A		
USGS	14103000	9/4/55	19.4	A	17.8	A			4490	A		
USGS	14103000	9/5/55	19.4	A	17.8	A			4520	A		
USGS	14103000	9/6/55	18.9	A	17.8	A			4490	A		
USGS	14103000	9/7/55	18.3	A	17.8	A			4460	A		
USGS	14103000	9/8/55	18.3	A	16.7	A			4460	A		
USGS	14103000	9/9/55	17.8	A	16.1	A			4460	A		
USGS	14103000	9/10/55	17.8	A	16.1	A			4420	A		
USGS	14103000	9/11/55	17.2	A	15.6	A			4420	A		
USGS	14103000	9/12/55	17.2	A	15.6	A			4390	A		
USGS	14103000	9/13/55	16.7	A	15.6	A			4390	A		
USGS	14103000	9/14/55	15.6	A	14.4	A			4490	A		
USGS	14103000	9/15/55	14.4	A	13.9	A			4580	A		
USGS	14103000	9/16/55	14.4	A	13.3	A			4730	A		
USGS	14103000	9/17/55	15	A	13.3	A			4920	A		
USGS	14103000	9/18/55	15.6	A	13.9	A			4950	A		
USGS	14103000	9/19/55	15	A	13.3	A			4860	A		
USGS	14103000	9/20/55	15	A	13.3	A			4800	A		
USGS	14103000	9/21/55	14.4	A	12.8	A			4670	A		
USGS	14103000	9/22/55	13.9	A	12.8	A			4580	A		
USGS	14103000	9/23/55	13.9	A	12.8	A			4580	A		
USGS	14103000	9/24/55	13.9	A	12.8	A			4640	A		
USGS	14103000	9/25/55	13.9	A	12.2	A			4550	A		
USGS	14103000	9/26/55	13.9	A	12.2	A			4520	A		
USGS	14103000	9/27/55	13.3	A	12.8	A			4520	A		
USGS	14103000	9/28/55	13.3	A	12.2	A			4520	A		
USGS	14103000	9/29/55	13.3	A	12.2	A			4550	A		
USGS	14103000	9/30/55	13.3	A	12.2	A			4520	A		
USGS	14103000	10/1/55	13.3	A	12.2	A			4420	A		
USGS	14103000	10/2/55	13.3	A	12.2	A			4390	A		
USGS	14103000	10/3/55	13.3	A	12.8	A			4390	A		
USGS	14103000	10/4/55	12.8	A	12.2	A			4420	A		
USGS	14103000	10/5/55	12.8	A	11.1	A			4520	A		
USGS	14103000	10/6/55	12.2	A	11.1	A			4550	A		
USGS	14103000	10/7/55	11.7	A	11.1	A			4490	A		
USGS	14103000	10/8/55	11.7	A	11.1	A			4420	A		
USGS	14103000	10/9/55	12.2	A	11.7	A			4550	A		
USGS	14103000	10/10/55	11.7	A	11.1	A			5310	A		
USGS	14103000	10/11/55	11.1	A	10.6	A			5840	A		
USGS	14103000	10/12/55	11.1	A	10	A			5210	A		
USGS	14103000	10/13/55	12.2	A	11.1	A			5240	A		
USGS	14103000	10/14/55	12.2	A	11.7	A			5110	A		
USGS	14103000	10/15/55	12.8	A	12.2	A			4950	A		
USGS	14103000	10/16/55	12.8	A	12.2	A			4800	A		
USGS	14103000	10/17/55	12.8	A	12.2	A			4760	A		
USGS	14103000	10/18/55	12.8	A	12.2	A			4700	A		
USGS	14103000	10/19/55	12.8	A	11.7	A			4640	A		
USGS	14103000	10/20/55	12.8	A	11.7	A			4640	A		
USGS	14103000	10/21/55	12.8	A	11.7	A			4610	A		
USGS	14103000	10/22/55	12.8	A	11.7	A			4580	A		
USGS	14103000	10/23/55	12.2	A	11.1	A			4550	A		
USGS	14103000	10/24/55	11.7	A	11.1	A			4550	A		
USGS	14103000	10/25/55	12.2	A	11.7	A			4550	A		
USGS	14103000	10/26/55	11.7	A	11.1	A			4580	A		
USGS	14103000	10/27/55	11.1	A	10	A			4580	A		
USGS	14103000	10/28/55	10.6	A	10	A			4640	A		
USGS	14103000	10/29/55	11.7	A	10.6	A			4760	A		
USGS	14103000	10/30/55	11.1	A	10.6	A			4950	A		
USGS	14103000	10/31/55	10.6	A	10	A			4980	A		
USGS	14103000	11/1/55	10	A	7.2	A			4830	A		
USGS	14103000	11/2/55	8.9	A	8.3	A			5310	A		
USGS	14103000	11/3/55	10	A	8.3	A			5340	A		
USGS	14103000	11/4/55	10.6	A	9.4	A			5340	A		
USGS	14103000	11/5/55	10.6	A	10.6	A			5810	A		
USGS	14103000	11/6/55	11.1	A	10	A			5840	A		
USGS	14103000	11/7/55	11.1	A	10.6	A			5740	A		
USGS	14103000	11/8/55	11.1	A	10.6	A			5640	A		
USGS	14103000	11/9/55	11.1	A	11.1	A			5570	A		
USGS	14103000	11/10/55	11.7	A	10.6	A			5670	A		
