Rereg 2005,,,,,
,,,,,
Date,Time,Temp oC,DO mg/L,DO (% sat),pH
1/22/05,3:00:00,7.27,9.91,85.6,8.03
1/22/05,4:00:00,7.24,9.92,85.7,8.03
1/22/05,5:00:00,7.23,9.9,85.4,8.05
1/22/05,6:00:00,7.22,9.92,85.6,8.06
1/22/05,7:00:00,7.2,9.91,85.4,8.06
1/22/05,8:00:00,7.18,9.89,85.2,8.06
1/22/05,9:00:00,7.17,9.89,85.2,8.07
1/22/05,10:00:00,7.19,9.88,85.1,8.08
1/22/05,11:00:00,7.24,10.04,86.7,7.92
1/22/05,12:00:00,7.31,10.15,87.8,7.88
1/22/05,13:00:00,7.35,10.14,87.8,7.89
1/22/05,14:00:00,7.36,10.25,88.7,7.87
1/22/05,15:00:00,7.38,10.28,89,7.87
1/22/05,16:00:00,7.37,10.13,87.7,7.87
1/22/05,17:00:00,7.36,10.18,88.2,7.85
1/22/05,18:00:00,7.34,10.05,87,7.86
1/22/05,19:00:00,7.32,10.01,86.6,7.89
1/22/05,20:00:00,7.3,10.05,86.9,7.89
1/22/05,21:00:00,7.29,9.92,85.7,7.89
1/22/05,22:00:00,7.29,10.04,86.7,7.88
1/22/05,23:00:00,7.28,10.03,86.6,7.86
1/23/05,0:00:00,7.26,10.01,86.4,7.94
1/23/05,1:00:00,7.25,9.98,86.2,8.04
1/23/05,2:00:00,7.24,9.95,85.9,8.06
1/23/05,3:00:00,7.21,9.87,85.1,8.07
1/23/05,4:00:00,7.2,9.93,85.6,8.05
1/23/05,5:00:00,7.2,9.9,85.4,8.06
1/23/05,6:00:00,7.18,9.9,85.3,8.05
1/23/05,7:00:00,7.15,9.87,85,8.05
1/23/05,8:00:00,7.13,9.83,84.6,8.05
1/23/05,9:00:00,7.11,9.81,84.4,8.08
1/23/05,10:00:00,7.14,9.95,85.7,8.08
1/23/05,11:00:00,7.22,10.02,86.4,7.95
1/23/05,12:00:00,7.28,10.09,87.1,7.89
1/23/05,13:00:00,7.34,10.23,88.6,7.87
1/23/05,14:00:00,7.39,10.21,88.4,7.89
1/23/05,15:00:00,7.38,10.17,88.1,7.88
1/23/05,16:00:00,7.36,10.17,88,7.87
1/23/05,17:00:00,7.33,10.1,87.4,7.86
1/23/05,18:00:00,7.3,10.09,87.2,7.87
1/23/05,19:00:00,7.23,10,86.3,7.86
1/23/05,20:00:00,7.22,10,86.3,7.9
1/23/05,21:00:00,7.18,9.97,85.9,7.95
1/23/05,22:00:00,7.17,9.94,85.6,8
1/23/05,23:00:00,7.14,10,86.1,8
1/24/05,0:00:00,7.13,9.92,85.4,8.02
1/24/05,1:00:00,7.12,9.99,86,8.02
1/24/05,2:00:00,7.1,9.95,85.6,8.03
1/24/05,3:00:00,7.09,9.97,85.8,7.95
1/24/05,4:00:00,7.06,9.97,85.7,7.92
1/24/05,5:00:00,7.06,9.86,84.7,7.91
1/24/05,6:00:00,7.04,9.85,84.6,7.9
1/24/05,7:00:00,7.01,9.84,84.5,7.88
1/24/05,8:00:00,6.99,9.81,84.1,7.86
1/24/05,9:00:00,7.03,9.88,84.9,7.95
1/24/05,10:00:00,7.08,9.94,85.5,8.11
1/24/05,11:00:00,7.13,10.08,86.7,8.03
1/24/05,12:00:00,7.18,10.13,87.4,7.92
1/24/05,13:00:00,7.24,10.2,88,7.87
1/24/05,14:00:00,7.29,10.25,88.6,7.88
1/24/05,15:00:00,7.31,10.29,89,7.89
1/24/05,16:00:00,7.29,10.24,88.5,7.88
1/24/05,17:00:00,7.29,10.21,88.2,7.86
1/24/05,18:00:00,7.21,10.11,87.2,7.84
1/24/05,19:00:00,7.18,10.06,86.7,7.85
1/24/05,20:00:00,7.16,10.04,86.5,7.86
1/24/05,21:00:00,7.13,10.01,86.2,7.88
1/24/05,22:00:00,7.11,10,86.1,7.93
1/24/05,23:00:00,7.09,9.97,85.7,7.96
1/25/05,0:00:00,7.07,9.94,85.5,7.97
1/25/05,1:00:00,7.06,9.93,85.4,7.99
1/25/05,2:00:00,7.05,9.91,85.1,7.96
1/25/05,3:00:00,7.03,9.89,85,7.93
1/25/05,4:00:00,7,9.83,84.4,7.91
1/25/05,5:00:00,7,9.84,84.5,7.91
1/25/05,6:00:00,6.99,9.85,84.5,7.94
1/25/05,7:00:00,6.96,9.87,84.6,7.91
1/25/05,8:00:00,6.93,9.82,84.1,8
1/25/05,9:00:00,6.92,9.85,84.3,8.07
1/25/05,10:00:00,7,9.98,85.7,8.07
1/25/05,11:00:00,7.04,10.04,86.2,7.94
1/25/05,12:00:00,7.08,10.14,87.2,7.9
1/25/05,13:00:00,7.1,10.08,86.7,7.9
1/25/05,14:00:00,7.12,10.14,87.2,7.89
1/25/05,15:00:00,7.13,10.21,87.9,7.87
1/25/05,16:00:00,7.13,10.19,87.7,7.85
1/25/05,17:00:00,7.11,10.12,87.1,7.85
1/25/05,18:00:00,7.1,10.08,86.7,7.84
1/25/05,19:00:00,7.08,10.04,86.3,7.85
1/25/05,20:00:00,7.07,10.02,86.1,7.88
1/25/05,21:00:00,7.05,9.98,85.7,7.95
1/25/05,22:00:00,7.04,9.98,85.7,8.04
1/25/05,23:00:00,7.02,9.93,85.2,8.05
1/26/05,0:00:00,7.01,9.89,84.9,8.04
1/26/05,1:00:00,7,9.92,85.1,8.08
1/26/05,2:00:00,6.99,9.89,84.8,8.08
1/26/05,3:00:00,6.98,9.86,84.5,8.07
1/26/05,4:00:00,6.98,9.77,83.8,8.06
1/26/05,5:00:00,6.97,9.79,84,8.01
1/26/05,6:00:00,6.96,9.8,84,8.03
1/26/05,7:00:00,6.95,9.83,84.3,8.07
1/26/05,8:00:00,6.95,9.77,83.7,8.08
1/26/05,9:00:00,6.96,9.83,84.3,8.06
1/26/05,10:00:00,7.02,9.97,85.6,8.03
1/26/05,11:00:00,7.04,10.02,86.1,7.9
1/26/05,12:00:00,7.07,10.07,86.6,7.88
1/26/05,13:00:00,7.1,10.16,87.4,7.88
1/26/05,14:00:00,7.11,10.21,87.8,7.89
1/26/05,15:00:00,7.11,10.16,87.4,7.87
1/26/05,16:00:00,7.11,10.18,87.6,7.89
1/26/05,17:00:00,7.09,10.12,87.1,7.87
1/26/05,18:00:00,7.08,10.09,86.8,7.86
1/26/05,19:00:00,7.06,10.04,86.3,7.87
1/26/05,20:00:00,7.06,10.06,86.5,7.87
1/26/05,21:00:00,7.05,10.05,86.4,7.89
1/26/05,22:00:00,7.04,10,85.9,8.03
1/26/05,23:00:00,7.04,9.99,85.8,8.1
1/27/05,0:00:00,7.03,9.96,85.5,8.09
1/27/05,1:00:00,7.01,9.92,85.1,8.09
1/27/05,2:00:00,7.01,9.88,84.8,8.09
1/27/05,3:00:00,7,9.9,84.9,8.09
1/27/05,4:00:00,7,9.9,85,8.08
1/27/05,5:00:00,6.99,9.91,85.1,8.07
1/27/05,6:00:00,6.98,9.82,84.2,8.08
1/27/05,7:00:00,6.98,9.87,84.6,8.05
1/27/05,8:00:00,6.98,9.84,84.4,8.03
1/27/05,9:00:00,6.99,9.85,84.5,7.98
1/27/05,10:00:00,7.04,9.88,84.9,7.92
1/27/05,11:00:00,7.05,9.91,85.2,7.9
1/27/05,12:00:00,7.09,10,86,7.89
1/27/05,13:00:00,7.13,10.04,86.4,7.89
1/27/05,14:00:00,7.15,10.16,87.5,7.88
1/27/05,15:00:00,7.16,10.19,87.8,7.89
1/27/05,16:00:00,7.18,10.19,87.9,7.87
1/27/05,17:00:00,7.14,10.15,87.4,7.87
1/27/05,18:00:00,7.11,10.13,87.2,7.89
1/27/05,19:00:00,7.09,10.12,87,7.96
1/27/05,20:00:00,7.06,9.97,85.7,8.02
1/27/05,21:00:00,7.04,9.94,85.3,8.04
1/27/05,22:00:00,7.03,9.99,85.8,8.05
1/27/05,23:00:00,7.03,10.01,86,8.06
1/28/05,0:00:00,7.03,9.95,85.4,8.02
1/28/05,1:00:00,7.03,9.9,85,8.04
1/28/05,2:00:00,7.02,9.87,84.7,7.97
1/28/05,3:00:00,7.01,9.87,84.7,7.91
1/28/05,4:00:00,7,9.78,83.9,7.9
1/28/05,5:00:00,6.99,9.8,84.1,7.9
1/28/05,6:00:00,6.99,9.89,84.9,7.93
1/28/05,7:00:00,6.99,9.7,83.2,7.97
1/28/05,8:00:00,7,9.64,82.7,7.95
1/28/05,9:00:00,7.01,9.75,83.6,7.88
1/28/05,10:00:00,7.06,9.97,85.7,7.87
1/28/05,11:00:00,7.09,10.03,86.3,7.86
1/28/05,12:00:00,7.12,10.1,87,7.87
1/28/05,13:00:00,7.15,10.14,87.3,7.87
1/28/05,14:00:00,7.17,10.16,87.5,7.89
1/28/05,15:00:00,7.15,10.12,87.2,7.87
1/28/05,16:00:00,7.15,10.12,87.2,7.89
1/28/05,17:00:00,7.15,10.11,87.1,7.87
1/28/05,18:00:00,7.12,10.06,86.6,7.87
1/28/05,19:00:00,7.1,10.03,86.3,7.91
1/28/05,20:00:00,7.08,9.91,85.2,8
1/28/05,21:00:00,7.06,9.89,85,8.06
1/28/05,22:00:00,7.06,9.89,85,8.09
1/28/05,23:00:00,7.05,9.95,85.5,8.01
1/29/05,0:00:00,7.04,9.93,85.3,8.06
1/29/05,1:00:00,7.04,9.9,85,7.87
1/29/05,2:00:00,7.03,9.86,84.7,7.83
1/29/05,3:00:00,7.03,9.86,84.7,7.85
1/29/05,4:00:00,7.03,9.84,84.5,7.84
1/29/05,5:00:00,7.01,9.81,84.2,7.83
1/29/05,6:00:00,7.01,9.83,84.4,7.81
1/29/05,7:00:00,7,9.83,84.3,7.8
1/29/05,8:00:00,6.99,9.79,84,7.79
1/29/05,9:00:00,7,9.82,84.2,7.78
1/29/05,10:00:00,7.02,9.86,84.7,7.78
1/29/05,11:00:00,7.1,10.09,86.8,7.83
1/29/05,12:00:00,7.16,10.13,87.3,7.85
1/29/05,13:00:00,7.2,10.18,87.8,7.87
1/29/05,14:00:00,7.27,10.23,88.3,7.89
1/29/05,15:00:00,7.29,10.24,88.5,7.9
1/29/05,16:00:00,7.29,10.24,88.5,7.9
1/29/05,17:00:00,7.26,10.19,88,7.88
1/29/05,18:00:00,7.17,10.12,87.2,7.86
1/29/05,19:00:00,7.15,10.09,86.9,7.85
1/29/05,20:00:00,7.11,10.01,86.1,7.83
1/29/05,21:00:00,7.1,10.02,86.2,7.82
1/29/05,22:00:00,7.09,9.97,85.7,7.82
1/29/05,23:00:00,7.09,9.99,85.9,7.83
1/30/05,0:00:00,7.08,9.96,85.6,7.83
1/30/05,1:00:00,7.07,9.89,85,7.85
1/30/05,2:00:00,7.06,9.88,84.9,7.86
1/30/05,3:00:00,7.04,9.84,84.6,7.86
1/30/05,4:00:00,6.99,9.76,83.7,7.85
1/30/05,5:00:00,7.01,9.74,83.6,7.85
1/30/05,6:00:00,6.99,9.82,84.2,7.84
1/30/05,7:00:00,6.95,9.85,84.4,7.84
1/30/05,8:00:00,6.93,9.7,83.1,7.84
1/30/05,9:00:00,6.93,9.75,83.5,7.9
1/30/05,10:00:00,6.93,9.77,83.7,8.07
1/30/05,11:00:00,7.05,10.08,86.6,7.9
1/30/05,12:00:00,7.14,10.13,87.2,7.88
1/30/05,13:00:00,7.2,10.2,88,7.89
1/30/05,14:00:00,7.24,10.22,88.2,7.9
1/30/05,15:00:00,7.28,10.2,88.1,7.92
1/30/05,16:00:00,7.27,10.14,87.6,7.91
1/30/05,17:00:00,7.22,10.07,86.9,7.89
1/30/05,18:00:00,7.2,10.12,87.3,7.87
1/30/05,19:00:00,7.16,10.07,86.8,7.86
1/30/05,20:00:00,7.16,10.08,86.8,7.87
1/30/05,21:00:00,7.12,9.99,86,7.87
1/30/05,22:00:00,7.1,9.91,85.2,7.92
1/30/05,23:00:00,7.09,9.99,85.9,7.94
1/31/05,0:00:00,7.08,9.91,85.2,7.95
1/31/05,1:00:00,7.06,9.88,84.9,7.96
1/31/05,2:00:00,7.05,9.86,84.7,7.96
1/31/05,3:00:00,7.04,9.85,84.6,8.01
1/31/05,4:00:00,7.01,9.84,84.5,8.03
1/31/05,5:00:00,7.01,9.83,84.3,8.02
1/31/05,6:00:00,6.99,9.85,84.5,8.06
1/31/05,7:00:00,6.98,9.75,83.7,8.08
1/31/05,8:00:00,6.97,9.7,83.2,8.07
1/31/05,9:00:00,6.99,9.74,83.5,8.06
1/31/05,10:00:00,7.04,9.83,84.4,8.01
1/31/05,11:00:00,7.05,9.86,84.7,7.95
1/31/05,12:00:00,7.06,9.9,85.1,7.89
1/31/05,13:00:00,7.1,9.98,85.8,7.88
1/31/05,14:00:00,7.11,10.04,86.4,7.89
1/31/05,15:00:00,7.15,10.07,86.8,7.89
1/31/05,16:00:00,7.16,10.04,86.5,7.88
1/31/05,17:00:00,7.15,10,86.1,7.86
1/31/05,18:00:00,7.14,10,86.1,7.86
1/31/05,19:00:00,7.12,10,86.1,7.91
1/31/05,20:00:00,7.09,9.98,85.8,7.98
1/31/05,21:00:00,7.07,9.97,85.7,8
1/31/05,22:00:00,7.05,9.97,85.6,7.94
1/31/05,23:00:00,7.03,9.9,85,7.89
2/1/05,0:00:00,7.01,9.89,84.9,7.87
2/1/05,1:00:00,6.98,9.87,84.6,7.85
2/1/05,2:00:00,6.96,9.87,84.7,7.85
2/1/05,3:00:00,6.91,9.88,84.6,7.85
2/1/05,4:00:00,6.92,9.88,84.6,7.85
2/1/05,5:00:00,6.9,9.88,84.6,7.84
2/1/05,6:00:00,6.85,9.86,84.3,7.85
2/1/05,7:00:00,6.83,9.83,84,7.83
2/1/05,8:00:00,6.8,9.83,83.9,7.82
2/1/05,9:00:00,6.79,9.78,83.5,7.83
2/1/05,10:00:00,6.93,9.88,84.7,7.95
2/1/05,11:00:00,6.97,9.95,85.3,8.06
2/1/05,12:00:00,7.04,10.09,86.7,7.92
2/1/05,13:00:00,7.1,10.14,87.2,7.9
2/1/05,14:00:00,7.16,10.19,87.8,7.91
2/1/05,15:00:00,7.19,10.22,88.2,7.91
2/1/05,16:00:00,7.19,10.09,87,7.92
2/1/05,17:00:00,7.15,10.1,87,7.89
2/1/05,18:00:00,7.11,9.95,85.6,7.89
2/1/05,19:00:00,7.11,10.06,86.6,7.89
2/1/05,20:00:00,7.08,10.04,86.3,7.88
2/1/05,21:00:00,7.04,9.97,85.7,7.86
2/1/05,22:00:00,7,9.93,85.2,7.86
2/1/05,23:00:00,6.99,9.95,85.4,7.88
2/2/05,0:00:00,6.97,9.87,84.7,7.87
2/2/05,1:00:00,6.96,9.83,84.3,7.84
2/2/05,2:00:00,6.94,9.82,84.1,7.86
2/2/05,3:00:00,6.91,9.83,84.2,7.85
2/2/05,4:00:00,6.88,9.83,84.1,7.83
2/2/05,5:00:00,6.88,9.86,84.3,7.84
2/2/05,6:00:00,6.86,9.85,84.2,7.86
2/2/05,7:00:00,6.83,9.8,83.7,7.84
2/2/05,8:00:00,6.8,9.77,83.4,7.83
2/2/05,9:00:00,6.79,9.78,83.4,7.87
2/2/05,10:00:00,6.88,9.86,84.3,7.94
2/2/05,12:00:00,7.02,10,85.8,8.11
2/2/05,13:00:00,7.07,10.13,87.1,8.04
2/2/05,14:00:00,7.15,10.25,88.3,7.99
2/2/05,15:00:00,7.18,10.28,88.6,7.98
2/2/05,16:00:00,7.2,10.3,88.8,7.97
2/2/05,17:00:00,7.18,10.22,88.1,7.95
2/2/05,18:00:00,7.12,10.17,87.5,7.95
2/2/05,19:00:00,7.09,10.2,87.7,7.95
2/2/05,20:00:00,7.03,10.03,86.2,7.93
2/2/05,21:00:00,6.99,10.02,85.9,7.91
2/2/05,22:00:00,6.98,10.02,85.9,7.93
2/2/05,23:00:00,6.95,9.97,85.5,7.93
2/3/05,0:00:00,6.94,9.98,85.5,7.94
2/3/05,1:00:00,6.91,9.92,84.9,7.91
2/3/05,2:00:00,6.9,9.94,85,7.91
2/3/05,3:00:00,6.88,9.93,84.9,7.89
2/3/05,4:00:00,6.83,9.96,85.1,7.9
2/3/05,5:00:00,6.83,9.91,84.7,7.88
2/3/05,6:00:00,6.8,9.88,84.4,7.9
2/3/05,7:00:00,6.78,9.94,84.8,7.88
2/3/05,8:00:00,6.75,9.94,84.7,7.87
2/3/05,9:00:00,6.75,9.96,84.9,7.94
2/3/05,10:00:00,6.85,10.08,86.2,8.03
2/3/05,11:00:00,6.93,10.14,86.8,7.99
2/3/05,12:00:00,6.99,10.21,87.5,7.91
2/3/05,13:00:00,7.04,10.26,88.1,7.91
2/3/05,14:00:00,7.11,10.21,87.8,7.95
2/3/05,15:00:00,7.14,10.25,88.2,7.96
2/3/05,16:00:00,7.15,10.23,88.1,7.95
2/3/05,17:00:00,7.11,10.17,87.5,7.93
2/3/05,18:00:00,7.06,10.13,87,7.92
2/3/05,19:00:00,7.03,10.11,86.8,7.91
2/3/05,20:00:00,7.02,10.12,86.9,7.9
2/3/05,21:00:00,6.98,10.05,86.2,7.89
2/3/05,22:00:00,6.96,9.99,85.6,7.9
2/3/05,23:00:00,6.95,9.96,85.3,7.9
2/4/05,0:00:00,6.94,9.94,85.2,7.91
2/4/05,1:00:00,6.93,9.9,84.8,7.94
2/4/05,2:00:00,6.91,9.91,84.9,7.97
2/4/05,3:00:00,6.9,9.86,84.4,7.98
2/4/05,4:00:00,6.89,9.92,84.9,8
2/4/05,5:00:00,6.89,9.95,85.1,8.03
2/4/05,6:00:00,6.86,9.88,84.5,8.03
2/4/05,7:00:00,6.85,9.83,84,8.02
2/4/05,8:00:00,6.84,9.75,83.3,8.02
2/4/05,9:00:00,6.84,9.79,83.6,7.96
2/4/05,10:00:00,6.91,9.99,85.5,7.91
2/4/05,11:00:00,6.96,10.07,86.3,7.89
2/4/05,12:00:00,7.02,10.14,87.1,7.9
2/4/05,13:00:00,7.04,10.13,87,7.99
2/4/05,14:00:00,7.08,10.22,87.9,7.98
2/4/05,15:00:00,7.09,10.18,87.5,7.95
2/4/05,16:00:00,7.1,10.16,87.4,7.93
2/4/05,17:00:00,7.08,10.17,87.4,7.9
2/4/05,18:00:00,7.06,10.09,86.7,7.91
2/4/05,19:00:00,7.03,10.03,86.1,7.89
2/4/05,20:00:00,7.01,10.05,86.3,7.87
2/4/05,21:00:00,7,10.03,86.1,7.87
2/4/05,22:00:00,6.98,10,85.8,7.86
2/4/05,23:00:00,6.97,9.94,85.2,7.87
2/5/05,0:00:00,6.96,9.9,84.9,7.87
2/5/05,1:00:00,6.94,9.89,84.7,7.88
2/5/05,2:00:00,6.93,9.9,84.8,7.88
2/5/05,3:00:00,6.91,9.89,84.7,7.88
2/5/05,4:00:00,6.88,9.88,84.6,7.88
2/5/05,5:00:00,6.86,9.87,84.4,7.88
2/5/05,6:00:00,6.85,9.87,84.4,7.89
2/5/05,7:00:00,6.83,9.9,84.6,7.9
2/5/05,8:00:00,6.82,9.87,84.3,7.87
2/5/05,9:00:00,6.81,9.8,83.7,7.88
2/5/05,10:00:00,6.83,9.85,84.2,7.87
2/5/05,11:00:00,6.91,9.97,85.4,7.88
2/5/05,12:00:00,7.02,10.17,87.3,7.9
2/5/05,13:00:00,7.07,10.17,87.4,7.93
2/5/05,14:00:00,7.12,10.23,88,7.95
2/5/05,15:00:00,7.14,10.22,88,7.95
2/5/05,16:00:00,7.12,10.19,87.7,7.95
2/5/05,17:00:00,7.1,10.15,87.3,7.93
2/5/05,18:00:00,7.05,10.05,86.4,7.91
2/5/05,19:00:00,7.03,10.01,86,7.9
2/5/05,20:00:00,7.01,9.98,85.7,7.89
2/5/05,21:00:00,6.99,9.97,85.6,7.89
2/5/05,22:00:00,6.97,9.9,84.9,7.86
2/5/05,23:00:00,6.96,9.89,84.8,7.86
2/6/05,0:00:00,6.96,9.87,84.6,7.85
2/6/05,1:00:00,6.97,9.82,84.2,7.84
2/6/05,2:00:00,6.96,9.8,84,7.85
2/6/05,3:00:00,6.95,9.81,84.1,7.85
2/6/05,4:00:00,6.95,9.78,83.8,7.84
2/6/05,5:00:00,6.92,9.77,83.7,7.84
2/6/05,6:00:00,6.91,9.79,83.8,7.85
2/6/05,7:00:00,6.9,9.79,83.8,7.85
2/6/05,8:00:00,6.88,9.8,83.8,7.86
2/6/05,9:00:00,6.91,9.8,83.9,7.87
2/6/05,10:00:00,6.93,9.84,84.3,7.87
2/6/05,11:00:00,6.96,9.91,84.9,7.87
2/6/05,12:00:00,7.06,10.14,87.2,7.89
2/6/05,13:00:00,7.1,10.19,87.7,7.92
2/6/05,14:00:00,7.12,10.15,87.4,7.95
2/6/05,15:00:00,7.12,10.14,87.3,7.93
2/6/05,16:00:00,7.12,10.12,87.1,7.94
2/6/05,17:00:00,7.1,10.09,86.8,8.04
2/6/05,18:00:00,7.08,10.03,86.2,8.13
2/6/05,19:00:00,7.08,10,86,8.12
2/6/05,20:00:00,7.07,9.92,85.3,8.11
2/6/05,21:00:00,7.06,9.88,84.9,8.13
2/6/05,22:00:00,7.06,9.8,84.2,8.11
2/6/05,23:00:00,7.05,9.77,83.9,8.09
2/7/05,0:00:00,7.04,9.76,83.9,8.09
2/7/05,1:00:00,7.03,9.81,84.2,8.07
2/7/05,2:00:00,7.02,9.76,83.8,8.09
2/7/05,3:00:00,7.01,9.74,83.6,8.08
2/7/05,4:00:00,7.01,9.74,83.6,8.05
2/7/05,5:00:00,7,9.74,83.6,7.99
2/7/05,6:00:00,6.99,9.8,84.1,7.96
2/7/05,7:00:00,6.98,9.72,83.4,7.92
2/7/05,8:00:00,6.98,9.65,82.8,7.89
2/7/05,9:00:00,6.98,9.72,83.4,7.85
2/7/05,10:00:00,7.04,9.92,85.2,7.88
2/7/05,11:00:00,7.07,10.03,86.2,7.87
2/7/05,12:00:00,7.11,10.14,87.3,7.9
2/7/05,13:00:00,7.14,10.18,87.6,7.9
2/7/05,14:00:00,7.19,10.26,88.5,7.93
2/7/05,15:00:00,7.22,10.22,88.2,7.95
2/7/05,16:00:00,7.2,10.18,87.8,7.92
2/7/05,17:00:00,7.2,10.17,87.7,7.93
2/7/05,18:00:00,7.18,10.15,87.5,7.93
2/7/05,19:00:00,7.16,10.12,87.2,7.91
2/7/05,20:00:00,7.12,10.07,86.6,7.86
2/7/05,21:00:00,7.11,10.03,86.3,7.85
2/7/05,22:00:00,7.09,10.02,86.2,7.86
2/7/05,23:00:00,7.06,9.86,84.7,7.86
2/8/05,0:00:00,7.04,9.94,85.4,7.87
2/8/05,1:00:00,7.02,9.85,84.6,7.88
2/8/05,2:00:00,7,9.88,84.8,7.85
2/8/05,3:00:00,6.97,9.84,84.3,7.83
2/8/05,4:00:00,6.95,9.85,84.4,7.83
2/8/05,5:00:00,6.92,9.85,84.4,7.84
2/8/05,6:00:00,6.88,9.86,84.4,7.85
2/8/05,7:00:00,6.85,9.77,83.5,7.82
2/8/05,8:00:00,6.82,9.78,83.5,7.82
2/8/05,9:00:00,6.82,9.81,83.8,7.85
2/8/05,10:00:00,6.95,9.86,84.5,7.91
2/8/05,11:00:00,6.99,10,85.8,7.87
2/8/05,12:00:00,7.05,10.01,86,7.89
2/8/05,13:00:00,7.13,10.06,86.6,7.9
2/8/05,14:00:00,7.22,10.15,87.6,7.92
2/8/05,15:00:00,7.25,10.18,87.9,7.93
2/8/05,16:00:00,7.26,10.15,87.7,7.95
2/8/05,17:00:00,7.24,10.06,86.9,7.93
2/8/05,18:00:00,7.19,10.07,86.9,7.93
2/8/05,19:00:00,7.13,10.01,86.2,7.92
2/8/05,20:00:00,7.09,9.99,86,7.89
2/8/05,21:00:00,7.06,9.87,84.8,7.89
2/8/05,22:00:00,7.04,9.84,84.5,7.91
2/8/05,23:00:00,7.01,9.84,84.5,7.89
2/9/05,0:00:00,6.99,9.87,84.7,7.87
2/9/05,1:00:00,6.97,9.83,84.3,7.85
2/9/05,2:00:00,6.95,9.82,84.2,7.84
2/9/05,3:00:00,6.93,9.79,83.8,7.84
2/9/05,4:00:00,6.91,9.79,83.8,7.84
2/9/05,5:00:00,6.89,9.78,83.7,7.85
2/9/05,6:00:00,6.87,9.82,84,7.86
2/9/05,7:00:00,6.84,9.77,83.5,7.84
2/9/05,8:00:00,6.82,9.7,82.9,7.86
2/9/05,9:00:00,6.83,9.7,82.9,7.87
2/9/05,10:00:00,6.93,9.88,84.6,7.88
2/9/05,11:00:00,7,10,85.8,7.89
2/9/05,12:00:00,7.06,10,86,7.91
2/9/05,13:00:00,7.12,10.05,86.5,7.91
2/9/05,14:00:00,7.16,10.15,87.4,7.9
2/9/05,15:00:00,7.23,10.24,88.4,7.93
2/9/05,16:00:00,7.24,10.23,88.3,7.92
2/9/05,17:00:00,7.22,10.2,88,7.92
2/9/05,18:00:00,7.17,10.21,87.9,7.92
2/9/05,19:00:00,7.09,10.12,87,7.89
2/9/05,20:00:00,7.05,9.97,85.6,7.87
2/9/05,21:00:00,7.02,9.93,85.2,7.87
2/9/05,22:00:00,7,9.85,84.5,7.89
2/9/05,23:00:00,6.97,9.82,84.2,7.89
2/10/05,0:00:00,6.96,9.82,84.2,7.87
2/10/05,1:00:00,6.94,9.82,84.1,7.84
2/10/05,2:00:00,6.92,9.74,83.4,7.85
2/10/05,3:00:00,6.89,9.78,83.7,7.83
2/10/05,4:00:00,6.87,9.73,83.2,7.85
2/10/05,5:00:00,6.83,9.72,83,7.85
2/10/05,6:00:00,6.8,9.72,83,7.84
2/10/05,7:00:00,6.78,9.74,83.1,7.82
2/10/05,8:00:00,6.75,9.76,83.2,7.82
2/10/05,9:00:00,6.71,9.74,83,7.86
2/10/05,10:00:00,6.82,9.84,84,7.88
2/10/05,11:00:00,6.94,9.89,84.7,7.88
2/10/05,12:00:00,7.03,9.93,85.3,7.89
2/10/05,13:00:00,7.11,10,86,7.91
2/10/05,14:00:00,7.17,10.06,86.7,7.93
2/10/05,15:00:00,7.21,10.08,87,7.94
2/10/05,16:00:00,7.23,10.09,87.1,7.93
2/10/05,17:00:00,7.17,10.06,86.7,7.9
2/10/05,18:00:00,7.16,10.06,86.7,7.9
2/10/05,19:00:00,7.14,10.06,86.6,7.9
2/10/05,20:00:00,7.05,9.96,85.5,7.87
2/10/05,21:00:00,7.01,9.9,85,7.87
2/10/05,22:00:00,6.99,9.88,84.7,7.87
2/10/05,23:00:00,6.97,9.9,84.9,7.86
2/11/05,0:00:00,6.95,9.82,84.2,7.84
2/11/05,1:00:00,6.92,9.77,83.6,7.82
2/11/05,2:00:00,6.9,9.73,83.3,7.81
2/11/05,3:00:00,6.87,9.66,82.6,7.85
2/11/05,4:00:00,6.84,9.66,82.5,7.85
2/11/05,5:00:00,6.83,9.72,83.1,7.83
2/11/05,6:00:00,6.81,9.66,82.5,7.84
2/11/05,7:00:00,6.78,9.63,82.2,7.83
2/11/05,8:00:00,6.74,9.65,82.2,7.84
2/11/05,9:00:00,6.73,9.69,82.6,7.85
2/11/05,10:00:00,6.81,9.84,84.1,7.88
2/11/05,11:00:00,6.88,9.92,84.9,7.9
2/11/05,12:00:00,6.92,10.04,86,7.87
2/11/05,13:00:00,7.01,10.09,86.6,7.88
2/11/05,14:00:00,7.06,10.06,86.5,7.92
2/11/05,15:00:00,7.07,10.04,86.3,7.91
2/11/05,16:00:00,7.08,10.1,86.9,7.9
2/11/05,17:00:00,7.07,10.04,86.3,7.88
2/11/05,18:00:00,7.05,10.01,86,7.86
2/11/05,19:00:00,7.02,9.97,85.6,7.86
2/11/05,20:00:00,6.99,9.94,85.3,7.85
2/11/05,21:00:00,6.96,9.89,84.8,7.86
2/11/05,22:00:00,6.96,9.92,85.1,7.86
2/11/05,23:00:00,6.93,9.75,83.5,7.87
2/12/05,0:00:00,6.9,9.81,84,7.85
2/12/05,1:00:00,6.88,9.81,83.9,7.83
2/12/05,2:00:00,6.86,9.73,83.2,7.86
2/12/05,3:00:00,6.85,9.76,83.4,7.84
