agency_cd	site_no	datetime	113433_00010_00001	113433_00010_00001_cd	113434_00010_00002	113434_00010_00002_cd	113435_00010_00003	113435_00010_00003_cd	113436_00060_00003	113436_00060_00003_cd
USGS	14092500	6/6/53	13.3	A	12.2	A			5180	A
USGS	14092500	6/7/53	13.3	A	12.2	A			5400	A
USGS	14092500	6/8/53	13.3	A	12.2	A			5790	A
USGS	14092500	6/9/53	12.8	A	12.2	A			5830	A
USGS	14092500	6/10/53	13.9	A	12.2	A			5710	A
USGS	14092500	6/11/53	13.9	A	13.3	A			5640	A
USGS	14092500	6/12/53	13.9	A	13.3	A			5710	A
USGS	14092500	6/13/53	13.3	A	12.2	A			5910	A
USGS	14092500	6/14/53	14.4	A	12.8	A			6390	A
USGS	14092500	6/15/53	14.4	A	13.9	A			6300	A
USGS	14092500	6/16/53	14.4	A	13.3	A			5910	A
USGS	14092500	6/17/53	15	A	13.3	A			5590	A
USGS	14092500	6/18/53	14.4	A	12.8	A			5330	A
USGS	14092500	6/19/53	13.9	A	12.2	A			5080	A
USGS	14092500	6/20/53	13.3	A	11.7	A			4870	A
USGS	14092500	6/21/53	13.9	A	12.2	A			4790	A
USGS	14092500	6/22/53	13.9	A	12.8	A			4750	A
USGS	14092500	6/23/53	13.9	A	12.2	A			4610	A
USGS	14092500	6/24/53	13.3	A	12.2	A			4450	A
USGS	14092500	6/25/53	13.3	A	12.2	A			4420	A
USGS	14092500	6/26/53	13.3	A	12.2	A			4370	A
USGS	14092500	6/27/53	13.3	A	12.2	A			4400	A
USGS	14092500	6/28/53	13.3	A	12.2	A			4470	A
USGS	14092500	6/29/53	13.3	A	12.2	A			4500	A
USGS	14092500	6/30/53	13.3	A	12.2	A			4430	A
USGS	14092500	7/1/53	13.9	A	12.2	A			4420	A
USGS	14092500	7/2/53	14.4	A	12.8	A			4420	A
USGS	14092500	7/3/53	14.4	A	12.8	A			4400	A
USGS	14092500	7/4/53	14.4	A	12.8	A			4430	A
USGS	14092500	7/5/53	14.4	A	13.3	A			4500	A
USGS	14092500	7/6/53	15	A	13.3	A			4530	A
USGS	14092500	7/7/53	15	A	13.3	A			4550	A
USGS	14092500	7/8/53	15	A	13.3	A			4580	A
USGS	14092500	7/9/53	14.4	A	12.8	A			4510	A
USGS	14092500	7/10/53	14.4	A	13.3	A			4420	A
USGS	14092500	7/11/53	14.4	A	13.3	A			4390	A
USGS	14092500	7/12/53	14.4	A	13.3	A			4430	A
USGS	14092500	7/13/53	14.4	A	12.8	A			4550	A
USGS	14092500	7/14/53	15	A	14.4	A			5210	A
USGS	14092500	7/15/53	15	A	13.3	A			5080	A
USGS	14092500	7/16/53	14.4	A	12.8	A			4550	A
USGS	14092500	7/17/53	14.4	A	13.3	A			4830	A
USGS	14092500	7/18/53	15	A	13.3	A			4750	A
USGS	14092500	7/19/53	15	A	13.3	A			4750	A
USGS	14092500	7/20/53	14.4	A	12.8	A			4480	A
USGS	14092500	7/21/53	13.9	A	12.8	A			4140	A
USGS	14092500	7/22/53	14.4	A	12.8	A			4090	A
USGS	14092500	7/23/53	14.4	A	12.2	A			4100	A
USGS	14092500	7/24/53	13.9	A	12.2	A			4030	A
USGS	14092500	7/25/53	13.9	A	12.2	A			3980	A
USGS	14092500	7/26/53	13.9	A	12.2	A			4020	A
USGS	14092500	7/27/53	13.9	A	12.2	A			4030	A
USGS	14092500	7/28/53	13.9	A	12.8	A			4040	A
USGS	14092500	7/29/53	14.4	A	12.8	A			4040	A
USGS	14092500	7/30/53	14.4	A	12.8	A			4030	A
USGS	14092500	7/31/53	13.9	A	12.2	A			4040	A
USGS	14092500	8/1/53	13.9	A	12.2	A			4080	A
USGS	14092500	8/2/53	13.9	A	12.8	A			4090	A
USGS	14092500	8/3/53	13.9	A	12.8	A			4140	A
USGS	14092500	8/4/53	13.3	A	12.8	A			4150	A
USGS	14092500	8/5/53	13.9	A	12.8	A			4240	A
USGS	14092500	8/6/53	13.9	A	13.3	A			4340	A
USGS	14092500	8/7/53	14.4	A	13.3	A			4390	A
USGS	14092500	8/8/53	14.4	A	12.8	A			4390	A
USGS	14092500	8/9/53	14.4	A	12.8	A			4340	A
USGS	14092500	8/10/53	14.4	A	12.8	A			4290	A
USGS	14092500	8/11/53	14.4	A	12.8	A			4260	A
USGS	14092500	8/12/53	14.4	A	13.3	A			4240	A
USGS	14092500	8/13/53	14.4	A	12.8	A			4200	A
USGS	14092500	8/14/53	14.4	A	13.3	A			4100	A
USGS	14092500	8/15/53	14.4	A	12.8	A			4100	A
USGS	14092500	8/16/53	13.9	A	12.8	A			4120	A
USGS	14092500	8/17/53	13.9	A	12.8	A			4090	A
USGS	14092500	8/18/53	14.4	A	12.8	A			4060	A
USGS	14092500	8/19/53	14.4	A	13.3	A			4080	A
USGS	14092500	8/20/53	13.9	A	13.3	A			4100	A
USGS	14092500	8/21/53	13.9	A	12.2	A			4100	A
USGS	14092500	8/22/53	13.3	A	12.8	A			4100	A
USGS	14092500	8/23/53	13.3	A	12.8	A			4200	A
USGS	14092500	8/24/53	13.3	A	12.2	A			4200	A
USGS	14092500	8/25/53	12.8	A	12.2	A			4160	A
USGS	14092500	8/26/53	13.3	A	12.2	A			4420	A
USGS	14092500	8/27/53	13.3	A	12.2	A			4610	A
USGS	14092500	8/28/53	12.8	A	12.8	A			4640	A
USGS	14092500	8/29/53	13.3	A	12.2	A			4800	A
USGS	14092500	8/30/53	13.9	A	12.8	A			4820	A
USGS	14092500	8/31/53	13.9	A	12.8	A			4770	A
USGS	14092500	9/1/53	14.4	A	12.8	A			4800	A
USGS	14092500	9/2/53	13.9	A	13.3	A			4740	A
USGS	14092500	9/3/53	13.9	A	12.8	A			4560	A
USGS	14092500	9/4/53	13.3	A	12.2	A			4420	A
USGS	14092500	9/5/53	13.9	A	12.8	A			4340	A
USGS	14092500	9/6/53	13.9	A	12.8	A			4320	A
USGS	14092500	9/7/53	13.9	A	13.3	A			4310	A
USGS	14092500	9/8/53	13.9	A	12.8	A			4270	A
USGS	14092500	9/9/53	13.3	A	12.2	A			4230	A
USGS	14092500	9/10/53	13.3	A	12.2	A			4180	A
USGS	14092500	9/11/53	13.3	A	12.8	A			4090	A
USGS	14092500	9/12/53	13.9	A	12.8	A			4030	A
USGS	14092500	9/13/53	13.9	A	12.2	A			4100	A
USGS	14092500	9/14/53	13.3	A	12.8	A			4120	A
USGS	14092500	9/15/53	13.3	A	12.8	A			4100	A
USGS	14092500	9/16/53	13.3	A	12.2	A			4080	A
USGS	14092500	9/17/53	12.8	A	11.7	A			4040	A
USGS	14092500	9/18/53	12.8	A	11.7	A			4040	A
USGS	14092500	9/19/53	12.8	A	12.2	A			4040	A
USGS	14092500	9/20/53	12.8	A	11.7	A			4020	A
USGS	14092500	9/21/53	12.8	A	11.7	A			3960	A
USGS	14092500	9/22/53	12.2	A	11.7	A			4020	A
USGS	14092500	9/23/53	12.8	A	11.7	A			4150	A
USGS	14092500	9/24/53	12.8	A	11.7	A			4100	A
USGS	14092500	9/25/53	12.2	A	11.1	A			4100	A
USGS	14092500	9/26/53	12.2	A	11.1	A			4140	A
USGS	14092500	9/27/53	12.2	A	11.7	A			4160	A
USGS	14092500	9/28/53	12.2	A	12.2	A			4180	A
USGS	14092500	9/29/53	12.2	A	11.1	A			4160	A
USGS	14092500	9/30/53	11.7	A	11.1	A			4200	A
USGS	14092500	10/1/53	11.7	A	11.1	A			4340	A
USGS	14092500	10/2/53	11.7	A	10.6	A			4340	A
USGS	14092500	10/3/53	11.1	A	10.6	A			4260	A
USGS	14092500	10/4/53	11.1	A	10.6	A			4240	A
USGS	14092500	10/5/53	11.1	A	10.6	A			4240	A
USGS	14092500	10/6/53	11.1	A	11.1	A			4240	A
USGS	14092500	10/7/53	11.7	A	11.1	A			4210	A
USGS	14092500	10/8/53	11.7	A	11.7	A			4180	A
USGS	14092500	10/9/53	11.7	A	11.7	A			4160	A
USGS	14092500	10/10/53	11.7	A	11.7	A			4130	A
USGS	14092500	10/11/53	11.7	A	11.1	A			4150	A
USGS	14092500	10/12/53	11.1	A	10.6	A			4160	A
USGS	14092500	10/13/53	11.7	A	10.6	A			4260	A
USGS	14092500	10/14/53	11.7	A	11.1	A			4370	A
USGS	14092500	10/15/53	11.7	A	11.1	A			4190	A
USGS	14092500	10/16/53	11.1	A	11.1	A			4130	A
USGS	14092500	10/17/53	11.1	A	11.1	A			4150	A
USGS	14092500	10/18/53	11.1	A	11.1	A			4350	A
USGS	14092500	10/19/53	11.1	A	10.6	A			4370	A
USGS	14092500	10/20/53	10.6	A	10.6	A			4310	A
USGS	14092500	10/21/53	10.6	A	10	A			4240	A
USGS	14092500	10/22/53	10	A	10	A			4230	A
USGS	14092500	10/23/53	10	A	10	A			4260	A
USGS	14092500	10/24/53	10	A	10	A			4230	A
USGS	14092500	10/25/53	10	A	10	A			4210	A
USGS	14092500	10/26/53	10.6	A	10	A			4130	A
USGS	14092500	10/27/53	10.6	A	10.6	A			4100	A
USGS	14092500	10/28/53	11.1	A	10.6	A			4080	A
USGS	14092500	10/29/53	11.1	A	11.1	A			4070	A
USGS	14092500	10/30/53	11.1	A	10.6	A			4060	A
USGS	14092500	10/31/53	11.1	A	10.6	A			4060	A
USGS	14092500	11/1/53	11.1	A	11.1	A			4100	A
USGS	14092500	11/2/53	11.1	A	10	A			4530	A
USGS	14092500	11/3/53	10	A	9.4	A			4500	A
USGS	14092500	11/4/53	9.4	A	9.4	A			4430	A
USGS	14092500	11/5/53	10	A	9.4	A			4420	A
USGS	14092500	11/6/53	10	A	10	A			4430	A
USGS	14092500	11/7/53	10	A	10	A			4430	A
USGS	14092500	11/8/53	10	A	9.4	A			4610	A
USGS	14092500	11/9/53	10	A	9.4	A			4660	A
USGS	14092500	11/10/53	10	A	9.4	A			4680	A
USGS	14092500	11/11/53	10	A	10	A			4810	A
USGS	14092500	11/12/53	10	A	10	A			5040	A
USGS	14092500	11/13/53	10	A	10	A			5070	A
USGS	14092500	11/14/53	10.6	A	10	A			5020	A
USGS	14092500	11/15/53	10.6	A	10.6	A			5000	A
USGS	14092500	11/16/53	10.6	A	10	A			5120	A
USGS	14092500	11/17/53	10.6	A	9.4	A			4980	A
USGS	14092500	11/18/53	9.4	A	8.9	A			4750	A
USGS	14092500	11/19/53	9.4	A	8.9	A			4680	A
USGS	14092500	11/20/53	8.9	A	8.9	A			4680	A
USGS	14092500	11/21/53	9.4	A	8.9	A			4700	A
USGS	14092500	11/22/53	9.4	A	9.4	A			5600	A
USGS	14092500	11/23/53	9.4	A	8.9	A			6850	A
USGS	14092500	11/24/53	9.4	A	8.9	A			6490	A
USGS	14092500	11/25/53	9.4	A	9.4	A			6240	A
USGS	14092500	11/26/53	10	A	9.4	A			5810	A
USGS	14092500	11/27/53	10	A	10	A			5760	A
USGS	14092500	11/28/53	10	A	9.4	A			5880	A
USGS	14092500	11/29/53	9.4	A	9.4	A			5610	A
USGS	14092500	11/30/53	9.4	A	9.4	A			5460	A
USGS	14092500	12/1/53	9.4	A	9.4	A			5270	A
USGS	14092500	12/2/53	9.4	A	9.4	A			5310	A
USGS	14092500	12/3/53	9.4	A	9.4	A			5360	A
USGS	14092500	12/4/53	9.4	A	8.9	A			5410	A
USGS	14092500	12/5/53	8.9	A	8.9	A			5460	A
USGS	14092500	12/6/53	8.9	A	8.3	A			5580	A
USGS	14092500	12/7/53	8.3	A	8.3	A			5510	A
USGS	14092500	12/8/53	8.3	A	8.3	A			5270	A
USGS	14092500	12/9/53	8.3	A	8.3	A			5600	A
USGS	14092500	12/10/53	8.3	A	8.3	A			5700	A
USGS	14092500	12/11/53	8.3	A	7.8	A			5610	A
USGS	14092500	12/12/53	8.3	A	8.3	A			5680	A
USGS	14092500	12/13/53	8.3	A	8.3	A			5720	A
USGS	14092500	12/14/53	8.3	A	7.8	A			5700	A
USGS	14092500	12/15/53	8.3	A	8.3	A			5650	A
USGS	14092500	12/16/53	8.3	A	8.3	A			5560	A
USGS	14092500	12/17/53	8.3	A	8.3	A			5430	A
USGS	14092500	12/18/53	8.3	A	8.3	A			5360	A
USGS	14092500	12/19/53	8.9	A	8.3	A			5860	A
USGS	14092500	12/20/53	8.9	A	8.3	A			7160	A
USGS	14092500	12/21/53	8.3	A	7.8	A			7480	A
USGS	14092500	12/22/53	7.8	A	7.2	A			7030	A
USGS	14092500	12/23/53	7.2	A	7.2	A			6330	A
USGS	14092500	12/24/53	7.2	A	7.2	A			6100	A
USGS	14092500	12/25/53	7.2	A	6.7	A			6220	A
USGS	14092500	12/26/53	7.2	A	7.2	A			6130	A
USGS	14092500	12/27/53	7.2	A	7.2	A			6030	A
USGS	14092500	12/28/53	7.2	A	7.2	A			5940	A
USGS	14092500	12/29/53	7.2	A	7.2	A			5850	A
USGS	14092500	12/30/53	7.2	A	7.2	A			5720	A
USGS	14092500	12/31/53	7.2	A	7.2	A			5680	A
USGS	14092500	1/1/54	7.8	A	7.2	A			5630	A
USGS	14092500	1/2/54	7.8	A	7.8	A			5650	A
USGS	14092500	1/3/54	7.8	A	7.8	A			5580	A
USGS	14092500	1/4/54	7.8	A	7.8	A			5630	A
USGS	14092500	1/5/54	8.3	A	7.8	A			5650	A
USGS	14092500	1/6/54	8.3	A	8.3	A			5630	A
USGS	14092500	1/7/54	8.3	A	8.3	A			5630	A
USGS	14092500	1/8/54	8.3	A	7.8	A			5600	A
USGS	14092500	1/9/54	8.3	A	7.8	A			5610	A
USGS	14092500	1/10/54	8.3	A	7.8	A			5580	A
USGS	14092500	1/11/54	7.8	A	7.8	A			5610	A
USGS	14092500	1/12/54	7.8	A	7.2	A			5610	A
USGS	14092500	1/13/54	7.8	A	7.2	A			5580	A
USGS	14092500	1/14/54	7.8	A	7.2	A			5530	A
USGS	14092500	1/15/54	7.8	A	7.2	A			5560	A
USGS	14092500	1/16/54	7.8	A	6.7	A			5680	A
USGS	14092500	1/17/54	6.7	A	6.7	A			5580	A
USGS	14092500	1/18/54	6.7	A	6.7	A			5630	A
USGS	14092500	1/19/54	6.7	A	6.7	A			5600	A
USGS	14092500	1/20/54	6.7	A	6.7	A			5540	A
USGS	14092500	1/21/54	6.7	A	6.7	A			5530	A
USGS	14092500	1/22/54	7.2	A	6.7	A			5950	A
USGS	14092500	1/23/54	7.2	A	7.2	A			5920	A
USGS	14092500	1/24/54	7.2	A	7.2	A			5670	A
USGS	14092500	1/25/54	7.2	A	6.7	A			5580	A
USGS	14092500	1/26/54	6.7	A	6.7	A			5810	A
USGS	14092500	1/27/54	6.7	A	6.7	A			6010	A
USGS	14092500	1/28/54	7.2	A	6.7	A			6820	A
USGS	14092500	1/29/54	7.2	A	7.2	A			6940	A
USGS	14092500	1/30/54	7.8	A	7.2	A			6620	A
USGS	14092500	1/31/54	7.8	A	7.8	A			6730	A
USGS	14092500	2/1/54	7.8	A	7.8	A			6850	A
USGS	14092500	2/2/54	7.8	A	7.8	A			6670	A
USGS	14092500	2/3/54	7.8	A	7.8	A			6580	A
USGS	14092500	2/4/54	7.8	A	7.8	A			6490	A
USGS	14092500	2/5/54	7.8	A	7.8	A			6440	A
USGS	14092500	2/6/54	7.8	A	7.8	A			6330	A
USGS	14092500	2/7/54	7.8	A	7.8	A			6280	A
USGS	14092500	2/8/54	7.8	A	7.8	A			6260	A
USGS	14092500	2/9/54	7.8	A	7.8	A			6280	A
USGS	14092500	2/10/54	7.8	A	7.8	A			6300	A
USGS	14092500	2/11/54	7.8	A	7.8	A			6210	A
USGS	14092500	2/12/54	8.3	A	7.8	A			6440	A
USGS	14092500	2/13/54	8.3	A	8.3	A			6960	A
USGS	14092500	2/14/54	8.3	A	7.8	A			7750	A
USGS	14092500	2/15/54	7.8	A	7.8	A			7540	A
USGS	14092500	2/16/54	7.8	A	7.8	A			7110	A
USGS	14092500	2/17/54	7.8	A	7.8	A			6890	A
USGS	14092500	2/18/54	7.8	A	7.8	A			6730	A
USGS	14092500	2/19/54	7.8	A	7.8	A			6670	A
USGS	14092500	2/20/54	8.3	A	7.8	A			6710	A
USGS	14092500	2/21/54	8.9	A	8.3	A			6800	A
USGS	14092500	2/22/54	8.9	A	8.3	A			6870	A
USGS	14092500	2/23/54	8.9	A	8.3	A			7030	A
USGS	14092500	2/24/54	8.9	A	8.3	A			6910	A
USGS	14092500	2/25/54	8.9	A	8.9	A			6870	A
USGS	14092500	2/26/54	8.9	A	8.3	A			7090	A
USGS	14092500	2/27/54	8.9	A	7.8	A			7000	A
USGS	14092500	2/28/54	8.9	A	7.8	A			6420	A
USGS	14092500	3/1/54	8.9	A	7.8	A			6220	A
USGS	14092500	3/2/54	8.3	A	7.8	A			6130	A
USGS	14092500	3/3/54	7.8	A	7.8	A			6040	A
USGS	14092500	3/4/54	7.8	A	7.8	A			6130	A
USGS	14092500	3/5/54	8.3	A	7.8	A			6260	A
USGS	14092500	3/6/54	8.9	A	8.3	A			6260	A
USGS	14092500	3/7/54	8.9	A	8.3	A			6300	A
USGS	14092500	3/8/54	10	A	8.9	A			6490	A
USGS	14092500	3/9/54	10	A	9.4	A			7140	A
USGS	14092500	3/10/54	10	A	8.3	A			8670	A
USGS	14092500	3/11/54	8.3	A	7.2	A			9210	A
USGS	14092500	3/12/54	7.2	A	6.7	A			8060	A
USGS	14092500	3/13/54	7.2	A	6.7	A			7470	A
USGS	14092500	3/14/54	7.8	A	7.2	A			7250	A
USGS	14092500	3/15/54	7.8	A	7.8	A			7160	A
USGS	14092500	3/16/54	7.8	A	7.8	A			7070	A
USGS	14092500	3/17/54	8.3	A	7.8	A			6910	A
USGS	14092500	3/18/54	8.3	A	7.8	A			6780	A
USGS	14092500	3/19/54	8.3	A	7.8	A			6670	A
USGS	14092500	3/20/54	8.3	A	7.8	A			6570	A
USGS	14092500	3/21/54	8.3	A	7.8	A			6490	A
USGS	14092500	3/22/54	8.9	A	8.3	A			6350	A
USGS	14092500	3/23/54	8.9	A	8.3	A			6150	A
USGS	14092500	3/24/54	8.9	A	8.9	A			5990	A
USGS	14092500	3/25/54	8.9	A	8.3	A			5920	A
USGS	14092500	3/26/54	8.9	A	8.9	A			5950	A
USGS	14092500	3/27/54	9.4	A	8.9	A			5900	A
USGS	14092500	3/28/54	9.4	A	8.3	A			5900	A
USGS	14092500	3/29/54	8.3	A	7.8	A			5900	A
USGS	14092500	3/30/54	8.3	A	7.8	A			5900	A
USGS	14092500	3/31/54	8.9	A	8.3	A			5990	A
USGS	14092500	4/1/54	8.9	A	8.3	A			6030	A
USGS	14092500	4/2/54	9.4	A	8.9	A			5670	A
USGS	14092500	4/3/54	10.6	A	9.4	A			5700	A
USGS	14092500	4/4/54	10.6	A	10	A			5490	A
USGS	14092500	4/5/54	10.6	A	10	A			5740	A
USGS	14092500	4/6/54	10	A	9.4	A			6400	A
USGS	14092500	4/7/54	10	A	8.9	A			6710	A
USGS	14092500	4/8/54	10.6	A	9.4	A			6550	A
USGS	14092500	4/9/54	10	A	9.4	A			6350	A
USGS	14092500	4/10/54	10	A	8.9	A			6280	A
USGS	14092500	4/11/54	10.6	A	8.9	A			6120	A
USGS	14092500	4/12/54	11.1	A	10.6	A			5940	A
USGS	14092500	4/13/54	12.2	A	11.1	A			5990	A
USGS	14092500	4/14/54	11.7	A	10.6	A			6240	A
USGS	14092500	4/15/54	11.1	A	10.6	A			6440	A
USGS	14092500	4/16/54	12.2	A	10.6	A			6170	A
USGS	14092500	4/17/54	12.8	A	11.7	A			6030	A
USGS	14092500	4/18/54	12.8	A	11.7	A			6170	A
USGS	14092500	4/19/54	12.8	A	11.1	A			6300	A
USGS	14092500	4/20/54	12.2	A	11.1	A			6080	A
USGS	14092500	4/21/54	12.2	A	11.1	A			5830	A
USGS	14092500	4/22/54	12.2	A	11.1	A			5720	A
USGS	14092500	4/23/54	12.2	A	11.1	A			5560	A
USGS	14092500	4/24/54	12.2	A	11.1	A			5430	A
USGS	14092500	4/25/54	12.2	A	11.1	A			5340	A
USGS	14092500	4/26/54	12.2	A	11.1	A			5320	A
USGS	14092500	4/27/54	11.7	A	11.1	A			5220	A
USGS	14092500	4/28/54	11.7	A	10.6	A			5120	A
USGS	14092500	4/29/54	11.7	A	10.6	A			5090	A
USGS	14092500	4/30/54	10.6	A	10	A			5040	A
USGS	14092500	5/1/54	10.6	A	9.4	A			4980	A
USGS	14092500	5/2/54	11.1	A	10	A			4950	A
USGS	14092500	5/3/54	12.2	A	10.6	A			4920	A
USGS	14092500	5/4/54	12.8	A	11.7	A			4810	A
USGS	14092500	5/5/54	12.8	A	11.7	A			4730	A
USGS	14092500	5/6/54	12.8	A	11.7	A			4700	A
USGS	14092500	5/7/54	12.8	A	11.7	A			4580	A
USGS	14092500	5/8/54	13.3	A	12.2	A			4530	A
USGS	14092500	5/9/54	13.3	A	12.2	A			4560	A
USGS	14092500	5/10/54	13.3	A	11.7	A			4580	A
USGS	14092500	5/11/54	13.3	A	12.2	A			4630	A
USGS	14092500	5/12/54	12.2	A	11.1	A			4610	A
USGS	14092500	5/13/54	12.8	A	11.1	A			4560	A
USGS	14092500	5/14/54	12.8	A	11.7	A			4560	A
USGS	14092500	5/15/54	13.3	A	12.2	A			4610	A
USGS	14092500	5/16/54	13.3	A	12.2	A			4660	A
USGS	14092500	5/17/54	13.9	A	12.2	A			4700	A
USGS	14092500	5/18/54	13.9	A	12.8	A			4700	A
USGS	14092500	5/19/54	13.3	A	12.8	A			4780	A
USGS	14092500	5/20/54	13.3	A	12.2	A			4730	A
USGS	14092500	5/21/54	12.8	A	11.7	A			4660	A
USGS	14092500	5/22/54	12.8	A	11.1	A			4560	A
USGS	14092500	5/23/54	12.8	A	11.7	A			4510	A
USGS	14092500	5/24/54	12.8	A	12.2	A			4530	A
USGS	14092500	5/25/54	12.2	A	11.1	A			4580	A
USGS	14092500	5/26/54	12.2	A	11.1	A			4640	A
USGS	14092500	5/27/54	12.2	A	10.6	A			4660	A
USGS	14092500	5/28/54	12.2	A	11.1	A			4700	A
USGS	14092500	5/29/54	11.7	A	11.1	A			4750	A
USGS	14092500	5/30/54	12.8	A	10.6	A			4950	A
USGS	14092500	5/31/54	12.8	A	11.7	A			4980	A
USGS	14092500	6/1/54	12.2	A	11.1	A			4880	A
USGS	14092500	6/2/54	12.8	A	11.7	A			4810	A
USGS	14092500	6/3/54	12.8	A	11.7	A			4760	A
USGS	14092500	6/4/54	12.2	A	11.7	A			4660	A
USGS	14092500	6/5/54	12.2	A	11.1	A			4630	A
USGS	14092500	6/6/54	12.2	A	11.1	A			4610	A
USGS	14092500	6/7/54	12.2	A	11.1	A			4640	A
USGS	14092500	6/8/54	12.2	A	11.7	A			4660	A
USGS	14092500	6/9/54	12.2	A	11.1	A			4900	A
USGS	14092500	6/10/54	12.8	A	11.1	A			5150	A
USGS	14092500	6/11/54	12.8	A	11.7	A			5090	A
USGS	14092500	6/12/54	12.8	A	12.2	A			5200	A
USGS	14092500	6/13/54	12.8	A	12.2	A			5320	A
USGS	14092500	6/14/54	12.2	A	11.7	A			5200	A
USGS	14092500	6/15/54	12.8	A	11.7	A			5290	A
USGS	14092500	6/16/54	12.8	A	11.7	A			5600	A
USGS	14092500	6/17/54	12.8	A	11.1	A			5290	A
USGS	14092500	6/18/54	12.8	A	11.7	A			5070	A
USGS	14092500	6/19/54	12.8	A	12.2	A			4830	A
USGS	14092500	6/20/54	14.4	A	12.2	A			4860	A
USGS	14092500	6/21/54	13.9	A	12.2	A			4900	A
USGS	14092500	6/22/54	13.9	A	12.8	A			4610	A
USGS	14092500	6/23/54	13.9	A	12.2	A			4510	A
USGS	14092500	6/24/54	13.9	A	12.2	A			4470	A
USGS	14092500	6/25/54	13.9	A	12.8	A			4400	A
USGS	14092500	6/26/54	13.3	A	12.8	A			4420	A
USGS	14092500	6/27/54	13.3	A	12.2	A			4400	A
USGS	14092500	6/28/54	13.3	A	11.7	A			4350	A
USGS	14092500	6/29/54	13.3	A	12.2	A			4230	A
USGS	14092500	6/30/54	13.3	A	12.2	A			4210	A
USGS	14092500	7/1/54	13.3	A	11.7	A			4350	A
USGS	14092500	7/2/54	13.3	A	11.7	A			4450	A
USGS	14092500	7/3/54	13.9	A	12.2	A			4480	A
USGS	14092500	7/4/54	14.4	A	12.8	A			4550	A
USGS	14092500	7/5/54	14.4	A	12.8	A			4610	A
USGS	14092500	7/6/54	13.9	A	12.8	A			4610	A
USGS	14092500	7/7/54	13.9	A	12.8	A			4500	A
USGS	14092500	7/8/54	13.3	A	12.8	A			4500	A
USGS	14092500	7/9/54	13.3	A	12.2	A			4450	A
USGS	14092500	7/10/54	13.3	A	12.2	A			4580	A
USGS	14092500	7/11/54	14.4	A	12.2	A			4660	A
USGS	14092500	7/12/54	14.4	A	12.8	A			4590	A
USGS	14092500	7/13/54	14.4	A	13.3	A			4560	A
USGS	14092500	7/14/54	15	A	13.3	A			4480	A
USGS	14092500	7/15/54	14.4	A	13.3	A			4430	A
USGS	14092500	7/16/54	14.4	A	12.8	A			4350	A
USGS	14092500	7/17/54	14.4	A	12.8	A			4310	A
USGS	14092500	7/18/54	14.4	A	12.8	A			4270	A
USGS	14092500	7/19/54	14.4	A	12.8	A			4270	A
USGS	14092500	7/20/54	13.9	A	12.2	A			4210	A
USGS	14092500	7/21/54	13.3	A	11.7	A			4180	A
USGS	14092500	7/22/54	13.3	A	11.7	A			4150	A
USGS	14092500	7/23/54	13.9	A	12.2	A			4130	A
USGS	14092500	7/24/54	13.9	A	12.2	A			4120	A
USGS	14092500	7/25/54	13.9	A	12.2	A			4120	A
USGS	14092500	7/26/54	13.9	A	12.2	A			4120	A
USGS	14092500	7/27/54	13.9	A	12.2	A			4080	A
USGS	14092500	7/28/54	13.9	A	12.2	A			4070	A
USGS	14092500	7/29/54	13.3	A	12.2	A			4070	A
USGS	14092500	7/30/54	13.9	A	12.2	A			4040	A
USGS	14092500	7/31/54	13.9	A	12.2	A			4060	A
USGS	14092500	8/1/54	14.4	A	12.8	A			4080	A
USGS	14092500	8/2/54	14.4	A	13.3	A			4080	A
USGS	14092500	8/3/54	13.9	A	12.8	A			4080	A
USGS	14092500	8/4/54	13.9	A	12.2	A			4080	A
USGS	14092500	8/5/54	13.9	A	12.2	A			4100	A
USGS	14092500	8/6/54	13.9	A	12.2	A			4150	A
USGS	14092500	8/7/54	14.4	A	12.8	A			4180	A
USGS	14092500	8/8/54	14.4	A	12.8	A			4160	A
USGS	14092500	8/9/54	14.4	A	12.2	A			4100	A
USGS	14092500	8/10/54	13.9	A	12.2	A			4080	A
USGS	14092500	8/11/54	13.9	A	12.2	A			4080	A
USGS	14092500	8/12/54	13.9	A	12.2	A			4080	A
USGS	14092500	8/13/54	13.9	A	12.8	A			4080	A
USGS	14092500	8/14/54	13.3	A	12.2	A			4130	A
USGS	14092500	8/15/54	13.3	A	12.2	A			4210	A
USGS	14092500	8/16/54	13.3	A	11.7	A			4230	A
USGS	14092500	8/17/54	13.9	A	12.2	A			4240	A
USGS	14092500	8/18/54	13.9	A	12.8	A			4290	A
USGS	14092500	8/19/54	13.9	A	12.8	A			4340	A
USGS	14092500	8/20/54	13.3	A	12.8	A			4390	A
USGS	14092500	8/21/54	13.3	A	12.2	A			4450	A
USGS	14092500	8/22/54	13.9	A	12.2	A			4450	A
USGS	14092500	8/23/54	13.9	A	12.8	A			4400	A
USGS	14092500	8/24/54	12.8	A	12.2	A			4370	A
USGS	14092500	8/25/54	12.8	A	11.7	A			4390	A
USGS	14092500	8/26/54	12.8	A	11.7	A			4430	A
USGS	14092500	8/27/54	12.8	A	12.2	A			4430	A
USGS	14092500	8/28/54	12.8	A	12.2	A			4400	A
USGS	14092500	8/29/54	13.9	A	12.8	A			4390	A
USGS	14092500	8/30/54	13.9	A	12.8	A			4390	A
